-59.8,-0.000158685
-46.3435,-10.8645
-46.2833,-11.1185
-46.2216,-11.3721
-46.1586,-11.6253
-45.8036,-11.8033
-45.7382,-12.0543
-45.6714,-12.3049
-45.2176,-12.4489
-44.186,-12.4259
-41.0124,-13.2513
-40.9391,-13.476
-40.8646,-13.7002
-40.7889,-13.9241
-40.2396,-13.9834
-40.1623,-14.2038
-40.0839,-14.4237
-39.6285,-14.5058
-39.5484,-14.7229
-39.2801,-14.8687
-39.0113,-15.012
-38.5559,-15.0799
-37.7292,-14.9956
-37.2755,-15.0525
-37.1924,-15.2566
-37.1082,-15.4603
-36.7466,-15.5466
-36.6608,-15.7479
-36.5739,-15.9486
-36.2116,-16.0275
-35.9407,-16.1438
-35.6697,-16.2577
-35.3077,-16.3271
-35.2177,-16.5204
-34.8557,-16.5844
-34.5841,-16.6883
-34.4921,-16.8777
-33.9511,-16.8443
-33.8583,-17.0302
-33.3189,-16.9885
-33.2253,-17.1709
-33.1307,-17.3528
-32.8584,-17.4404
-32.7622,-17.6203
-32.4895,-17.704
-32.2169,-17.7852
-31.9443,-17.8639
-31.6719,-17.9402
-31.3996,-18.0141
-31.3003,-18.186
-31.114,-18.3066
-30.8413,-18.3745
-30.5689,-18.44
-30.2113,-18.451
-30.0246,-18.5638
-29.9224,-18.7281
-29.6503,-18.7848
-29.4627,-18.8931
-29.1909,-18.9455
-29.003,-19.0504
-28.7315,-19.0984
-28.5434,-19.1998
-28.3551,-19.2998
-28.1665,-19.3982
-27.9776,-19.4952
-27.7886,-19.5906
-27.5994,-19.6846
-27.3288,-19.7186
-27.1395,-19.8092
-26.9501,-19.8983
-26.7605,-19.9859
-26.5707,-20.0721
-26.3808,-20.1568
-26.1907,-20.2399
-26.0006,-20.3217
-25.8103,-20.4019
-25.5419,-20.4182
-25.3518,-20.4951
-25.1616,-20.5705
-25.0484,-20.7081
-24.8578,-20.781
-24.6671,-20.8524
-24.4764,-20.9224
-24.3613,-21.0562
-24.1702,-21.1237
