-44,-0.000116758
-43.3993,-0.238064
-43.3974,-0.476005
-42.8942,-0.705707
-42.4898,-0.932099
-42.484,-1.16504
-41.2777,-1.35848
-41.2696,-1.58477
-40.6609,-1.78471
-40.6505,-2.00761
-40.6388,-2.23045
-38.716,-2.55101
-38.7015,-2.76324
-38.6857,-2.97539
-38.6689,-3.18744
-38.1527,-3.3556
-38.1337,-3.56473
-38.1136,-3.77375
-37.794,-3.95146
-37.7718,-4.15861
-37.7484,-4.36564
-37.4261,-4.53644
-37.4006,-4.74157
-37.1758,-4.92031
-36.9501,-5.09673
-36.7237,-5.27083
-36.2986,-5.41309
-35.7743,-5.53557
-35.7434,-5.73162
-35.7114,-5.92751
-35.4813,-6.08938
-35.4473,-6.28382
-35.2156,-6.44209
-34.9832,-6.598
-34.8484,-6.77063
-34.4185,-6.88315
-34.1843,-7.03146
-34.1453,-7.21877
-33.9097,-7.36343
-33.7712,-7.52748
-33.632,-7.69023
-33.492,-7.85169
-33.2539,-7.98848
-32.8212,-8.07512
-32.4855,-8.18167
-32.3434,-8.3347
-32.2972,-8.51191
-32.25,-8.68885
-32.1055,-8.839
-31.9603,-8.98782
-31.7183,-9.10771
-31.4759,-9.22522
-31.2333,-9.34036
-31.1816,-9.51146
-30.938,-9.62287
-30.7895,-9.76213
-30.7355,-9.93079
-30.4906,-10.0366
-30.2455,-10.1401
-30.1894,-10.3057
-30.038,-10.4383
-29.7918,-10.5361
-29.6395,-10.6654
-29.4866,-10.7934
-29.3333,-10.92
-29.0859,-11.0099
-29.0251,-11.1692
-28.8703,-11.2917
-28.6221,-11.376
-28.5593,-11.5327
-28.4032,-11.6512
-28.3389,-11.8067
-28.1816,-11.923
-28.0239,-12.0378
-27.8658,-12.1513
-27.7074,-12.2635
-27.6397,-12.4152
-27.4802,-12.5251
-27.3204,-12.6336
-27.1602,-12.7407
-27.0899,-12.8894
-26.8387,-12.9508
-26.6775,-13.0538
-26.6055,-13.1999
-26.4434,-13.3006
-26.1919,-13.3546
-26.1183,-13.498
-26.0439,-13.641
-25.8804,-13.7367
-25.7166,-13.831
-25.5526,-13.9239
-25.4759,-14.0638
-25.3111,-14.1545
-25.0591,-14.1945
-24.9809,-14.3316
-24.9019,-14.4684
-24.736,-14.554
-24.6559,-14.6894
-24.4893,-14.7727
-24.408,-14.9067
-24.2408,-14.9877
-24.0735,-15.0674
-23.9061,-15.1456
-23.8227,-15.2765
-23.7386,-15.4068
-23.6537,-15.5368
-23.4016,-15.5555
-23.316,-15.6836
-23.2297,-15.8112
-23.1426,-15.9383
-22.8908,-15.9506
-22.803,-16.0759
-22.7145,-16.2006
-22.5443,-16.2664
-22.4547,-16.3898
-22.2841,-16.4532
-22.1936,-16.5752
-22.1023,-16.6966
-21.931,-16.7568
-21.7597,-16.8157
-21.6672,-16.9347
-21.574,-17.0532
-21.4802,-17.1713
-21.3079,-17.2259
-21.1357,-17.2792
-21.0407,-17.3948
-20.945,-17.5099
-20.7723,-17.5599
-20.6757,-17.6735
-20.5785,-17.7866
-20.4807,-17.8992
-20.3073,-17.945
-20.2086,-18.0561
-20.1093,-18.1666
-20.0094,-18.2766
-19.8354,-18.3182
-19.7347,-18.4266
-19.6334,-18.5346
-19.5315,-18.6419
-19.429,-18.7487
-19.2543,-18.7851
-19.151,-18.8904
-19.0472,-18.9951
-18.9427,-19.0993
-18.8377,-19.2028
-18.6625,-19.2341
-18.5568,-19.3361
-18.4505,-19.4376
-18.3437,-19.5384
-18.2363,-19.6387
-18.1283,-19.7384
-18.0198,-19.8375
-17.9108,-19.936
-17.7348,-19.9591
-17.6251,-20.0561
-17.5149,-20.1524
-17.4041,-20.2481
-17.2929,-20.3432
-17.2454,-20.5143
-17.0687,-20.5316
-16.9559,-20.6249
-16.8426,-20.7176
-16.7287,-20.8096
-16.6144,-20.901
-16.4996,-20.9918
-16.3842,-21.0819
-16.2684,-21.1714
-16.1521,-21.2603
-16.0353,-21.3485
-15.918,-21.4361
-15.8002,-21.5231
-15.682,-21.6094
-15.5632,-21.6951
-15.4441,-21.7801
-15.3244,-21.8644
-15.2043,-21.9481
-15.1402,-22.1136
-15.0188,-22.1963
-14.8413,-22.1952
-14.7194,-22.2762
-14.6517,-22.4403
-14.5826,-22.6044
-14.4047,-22.5996
-14.2806,-22.6783
-14.1561,-22.7562
-14.0834,-22.9187
