0
0
0
0
0
0
0
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
18
20
20
22
25
25
25
25
25
25
28
28
28
28
28
57
57
57
57
57
57
57
57
57
57
57
55
56
56
56
56
56
56
56
56
56
56
56
56
57
57
57
57
57
74
77
77
77
77
66
67
67
67
67
67
95
96
96
96
109
109
109
109
109
109
109
109
109
109
109
109
109
109
109
109
117
117
109
109
109
109
109
109
109
109
109
109
109
109
109
109
110
111
117
117
100
100
100
100
100
100
100
100
100
100
100
142
142
142
142
142
142
142
142
142
142
142
142
142
142
142
142
142
142
142
142
142
163
163
163
242
242
242
242
242
242
242
242
242
242
242
242
242
242
242
242
242
242
242
242
242
242
242
242
242
242
242
242
242
242
242
242
242
242
242
242
242
242
255
255
255
255
255
242
242
242
242
223
223
223
223
223
223
223
223
223
225
226
226
226
228
228
229
229
229
222
222
222
222
222
222
222
242
242
242
242
242
243
244
245
245
245
245
247
250
250
250
251
257
258
258
258
258
258
258
261
261
261
261
269
269
270
271
272
273
273
273
274
274
274
268
268
268
268
268
268
268
268
268
268
268
268
284
284
332
332
332
332
334
334
334
334
334
334
334
334
334
334
334
334
334
334
334
334
334
334
334
334
334
354
354
354
355
356
358
359
360
361
359
364
364
364
334
334
334
334
334
334
334
334
334
334
334
334
334
334
334
334
334
334
336
336
336
336
336
336
336
336
336
336
336
336
336
336
336
336
345
345
345
345
345
345
347
349
349
349
349
354
392
392
392
392
391
391
391
391
391
391
391
407
412
407
407
412
412
412
412
412
412
412
412
412
406
406
406
406
406
406
406
406
406
406
406
406
406
406
406
406
406
406
411
411
411
594
583
583
583
460
460
460
460
460
460
460
460
460
460
460
460
460
460
460
460
442
442
442
442
442
442
442
442
442
442
442
442
447
447
447
447
447
447
447
447
447
447
447
447
447
447
447
447
447
447
447
447
447
447
447
447
447
447
447
447
539
539
539
539
539
539
539
539
539
539
539
539
539
539
539
539
539
539
539
539
539
539
539
535
535
535
535
535
535
535
535
535
535
535
535
535
535
535
535
535
535
535
535
535
535
535
534
534
534
534
534
534
534
534
534
534
534
534
534
534
534
534
534
534
534
534
534
534
534
534
534
534
534
534
534
534
534
534
534
534
534
534
534
534
534
534
534
534
534
534
534
579
579
579
579
579
579
579
579
579
579
579
579
579
579
579
579
579
588
588
588
588
588
588
588
588
588
588
588
588
588
588
589
589
590
590
590
590
590
605
605
605
618
618
618
618
618
620
625
672
672
672
710
710
710
710
710
710
710
710
710
710
710
710
710
711
711
711
711
711
711
711
711
711
711
711
711
711
711
711
711
711
711
711
711
711
711
711
711
711
711
711
711
711
711
711
711
711
711
711
711
711
711
711
711
711
711
711
711
711
711
711
711
711
711
711
711
711
711
711
711
711
711
711
711
711
711
711
711
711
711
711
711
711
711
711
711
711
711
711
711
711
712
718
718
718
718
718
718
718
718
718
728
728
728
728
728
728
734
734
734
734
734
734
737
737
737
737
737
737
737
748
748
748
748
739
748
748
748
748
748
748
748
748
748
748
749
750
750
750
753
754
754
754
754
754
761
761
761
762
765
765
765
