-216.508,-125.795
-215.815,-126.98
-215.116,-128.161
-214.41,-129.339
-213.015,-130.095
-212.299,-131.261
-213.61,-133.696
-379.715,-280.359
-378.172,-282.436
-376.617,-284.505
-375.052,-286.566
-376.007,-290.575
-253.703,-198.29
-252.926,-199.926
-251.826,-201.31
-250.718,-202.687
-249.603,-204.059
-249.405,-206.189
-256.864,-214.737
-255.683,-216.142
-253.278,-216.501
-249.363,-215.532
-246.672,-215.58
-245.786,-217.194
-242.503,-216.673
-237.75,-214.781
-235.092,-214.733
-234.793,-216.833
-234.478,-218.936
-234.146,-221.042
-233.51,-222.875
-233.723,-225.54
-232.483,-226.818
-232.375,-229.213
-233.381,-232.743
-234.073,-236.007
-236.137,-240.714
-239.549,-246.885
-240.408,-250.504
-240.132,-252.978
-213.276,-265.303
-211.818,-266.468
-210.354,-267.625
-208.883,-268.775
-206.188,-268.33
-87.4519,-127.731
-86.7503,-128.209
-86.046,-128.682
-85.3392,-129.152
-84.6298,-129.618
-83.9179,-130.08
-83.2034,-130.538
-82.6996,-131.331
-82.2953,-132.292
-81.6734,-132.911
-80.8397,-133.186
-135.742,-226.429
-134.498,-227.17
-133.251,-227.904
-133.799,-231.749
-135.3,-237.344
-135.566,-240.871
-142.792,-256.995
-141.958,-258.826
-140.536,-259.601
-138.734,-259.662
-136.935,-259.711
-135.509,-260.458
-134.262,-261.553
-73.0149,-148.189
-72.2013,-148.587
-71.3856,-148.98
-70.5677,-149.369
-69.6633,-149.573
-148.959,-354.799
-147.012,-355.61
-145.06,-356.411
-143.104,-357.201
-139.529,-353.887
-51.5435,-147.027
-50.7366,-147.307
-49.9282,-147.583
-49.1183,-147.855
-47.7488,-146.411
-46.9454,-146.67
-17.8337,-137.65
-17.0787,-137.745
-16.3233,-137.837
-15.5673,-137.924
-6.1397,-131.657
-5.41777,-131.689
-4.69568,-131.716
-3.97345,-131.74
-3.29057,-133.359
-2.55935,-133.375
-1.82806,-133.387
-1.09671,-133.395
-0.364235,-133
0.363867,-132.6
1.08757,-132.196
1.79041,-130.588
2.45645,-127.976
3.1186,-126.362
3.80532,-126.143
4.48261,-125.72
5.13893,-124.894
5.83293,-125.064
7.76809,-148.998
8.58488,-148.953
9.40141,-148.904
10.204,-148.65
11.0188,-148.592
11.4998,-144.343
12.4268,-145.872
13.2264,-145.801
13.9489,-144.93
14.7838,-145.25
15.772,-146.956
16.6448,-147.464
17.4531,-147.37
18.2362,-147.074
19.0166,-146.773
19.7942,-146.469
20.5969,-146.358
21.3991,-146.243
14.1795,-93.329
14.691,-93.2499
15.0088,-91.9836
15.5129,-91.8999
16.0165,-91.8135
16.4133,-91.1338
16.8762,-90.8458
17.374,-90.7519
17.91,-90.8515
18.6464,-91.928
19.3543,-92.8033
19.9047,-92.8914
20.4137,-92.7808
20.9221,-92.6675
21.4298,-92.5514
21.9369,-92.4325
22.3489,-91.9222
22.8525,-91.7983
23.3555,-91.6716
23.8073,-91.3486
24.4623,-91.7965
25.0177,-91.854
25.4674,-91.5227
25.9688,-91.3817
26.4694,-91.238
29.6378,-100.105
30.1862,-99.9408
30.7336,-99.7738
30.9806,-98.6497
31.3991,-98.0974
31.9364,-97.9238
32.2837,-97.1778
43.1351,-127.501
43.8335,-127.263
44.5305,-127.02
178.42,-483.319
181.067,-482.334
183.709,-481.334
186.345,-480.319
188.389,-477.802
191.006,-476.762
193.617,-475.707
194.083,-469.463
170.02,-404.956
172.238,-404.018
176.675,-408.207
178.91,-407.232
205.901,-461.775
208.429,-460.639
210.952,-459.49
213.468,-458.326
215.977,-457.149
218.135,-455.236
222.026,-456.912
224.881,-456.405
225.95,-452.303
227.704,-449.63
230.166,-448.375
232.62,-447.106
235.814,-447.239
238.263,-445.94
239.562,-442.516
205.821,-375.262
207.876,-374.128
210.709,-374.377
212.758,-373.216
214.801,-372.044
258.025,-441.303
260.44,-439.882
262.025,-437.075
264.418,-435.632
268.059,-436.221
271.714,-436.782
156.449,-248.445
157.808,-247.583
159.163,-246.714
160.076,-245.168
161.418,-244.287
283.265,-423.619
285.583,-422.06
287.441,-419.827
289.738,-418.245
366.972,-505.674
369.739,-503.654
372.495,-501.62
375.24,-499.57
386.2,-508.334
388.982,-506.209
391.751,-504.069
396.981,-505.058
399.744,-502.874
402.495,-500.675
405.234,-498.461
407.961,-496.231
410.675,-493.987
413.892,-492.341
416.586,-490.064
419.266,-487.773
422.984,-486.674
425.646,-484.348
116.506,-131.117
117.223,-130.476
117.936,-129.831
118.647,-129.183
119.217,-128.384
121.288,-129.186
121.994,-128.519
346.765,-361.323
348.741,-359.417
350.706,-357.499
353.788,-356.707
361.403,-360.411
369.069,-364.042
371.059,-362.013
373.038,-359.974
376.164,-359.028
379.29,-358.058
380.663,-355.427
382.606,-353.335
382.765,-349.613
384.676,-347.509
388.962,-347.527
389.663,-344.33
146.859,-125.533
147.545,-124.726
148.227,-123.915
148.904,-123.101
144.312,-117.979
144.957,-117.186
145.597,-116.389
147.018,-116.209
148.283,-115.894
149.391,-115.446
150.657,-115.111
420.664,-317.776
422.4,-315.464
424.124,-313.144
425.834,-310.814
428.829,-309.411
430.519,-307.055
430.888,-303.768
433.86,-302.316
438.147,-301.747
440.456,-299.791
443.42,-298.264
175.888,-116.914
176.526,-115.948
177.159,-114.979
177.787,-114.006
176.044,-111.531
177.331,-110.988
180.659,-111.697
178.879,-109.246
179.475,-108.263
180.066,-107.278
180.651,-106.289
182.269,-105.9
183.541,-105.297
183.767,-104.092
54.6372,-30.5538
54.8039,-30.2538
54.9689,-29.9529
55.1323,-29.6511
50.1046,-25.8938
50.2458,-25.6187
50.3855,-25.3428
50.5237,-25.0662
51.1993,-25.0525
51.3359,-24.7714
50.7486,-24.1459
50.1559,-23.5276
49.558,-22.9164
49.1369,-22.3955
48.5292,-21.798
47.9165,-21.2078
47.482,-20.705
46.4004,-19.9313
46.509,-19.6766
45.3238,-18.8829
44.8715,-18.4064
44.4154,-17.9354
44.0485,-17.507
43.585,-17.0466
43.3978,-16.6997
67.3711,-24.2424
67.503,-23.8726
67.6329,-23.5022
67.7607,-23.131
68.0762,-22.8227
68.5802,-22.5742
68.8933,-22.2594
69.2049,-21.9417
69.3242,-21.562
67.911,-20.7148
68.5984,-20.514
68.7098,-20.1376
68.8192,-19.7606
40.8168,-11.4782
40.8791,-11.2542
40.3609,-10.8739
40.4199,-10.6524
39.9935,-10.3059
39.7585,-10.0132
39.9099,-9.81893
40.1576,-9.64668
40.4046,-9.47202
40.6509,-9.29493
40.8964,-9.11542
40.9458,-8.89106
41.2874,-8.72849
41.5306,-8.54229
41.7729,-8.35368
42.0144,-8.16267
42.3533,-7.98779
42.5932,-7.79145
42.9307,-7.61017
43.1689,-7.40851
43.5048,-7.22084
43.5438,-6.98221
43.779,-6.77395
44.1122,-6.57807
44.4446,-6.37873
44.7761,-6.17595
45.2058,-5.98285
45.5356,-5.77264
45.8643,-5.55899
46.1921,-5.34191
46.2207,-5.08858
46.6458,-4.87668
46.9703,-4.65042
47.3934,-4.43005
47.6162,-4.18767
47.9374,-3.95118
48.2575,-3.7113
48.5764,-3.46803
48.9938,-3.22794
49.3102,-2.97736
49.3258,-2.70696
49.7394,-2.45621
50.2516,-2.20539
50.6627,-1.94519
51.0724,-1.68055
51.4807,-1.41148
217.997,1.19584
217.987,2.39103
217.971,3.58615
217.948,4.78116
239.51,6.56814
239.47,7.8812
239.424,9.19402
236.972,10.4013
236.911,11.7004
236.844,12.9991
235.97,14.2493
235.888,15.5428
235.8,16.8359
234.109,18.0057
233.608,19.2561
233.499,20.5367
232.586,21.7421
232.065,22.9775
231.538,24.2079
230.607,25.3895
230.067,26.6075
229.52,27.8203
232.142,29.4305
235.546,31.1751
191.586,26.4265
191.438,27.4765
192.472,28.7027
192.311,29.7575
192.145,30.8115
191.579,31.799
190.219,32.6459
189.446,33.5836
171.16,31.3107
170.985,32.2487
169.628,32.9568
168.66,33.7294
168.081,34.573
167.302,35.3699
168.669,36.6262
194.624,43.3809
194.383,44.4474
194.136,45.5124
207.302,49.7996
207.026,50.9354
206.744,52.0697
50.4027,13.5796
50.3275,13.8557
50.2508,14.1315
50.1726,14.4068
88.8063,70.1974
88.4201,70.6832
88.0313,71.1669
87.6398,71.6485
87.3998,72.2554
87.0023,72.7335
86.6022,73.2094
86.6556,74.073
88.5179,76.5087
88.0971,76.9929
86.7744,76.6801
86.2036,77.0215
86.0768,77.7611
86.3875,78.9063
86.1005,79.5144
85.6633,79.9853
168.702,159.26
167.826,160.182
166.945,161.1
166.059,162.013
